사용월,호선명,지하철역,승차총승객수,하차총승객수,lat,lng
202208,3호선,충무로,8,0,37.5612890978954,126.994207448462
202208,3호선,학여울,20074,21744,37.4967171864138,127.071718971861
202208,3호선,홍제,86958,82119,37.5887103667691,126.944242309924
202208,3호선,화정,87328,89258,37.6345077843042,126.832630042005
202209,3호선,가락시장,39368,39126,37.4927440321316,127.118485741487
202209,3호선,경복궁,159460,182798,37.5758613027702,126.973062710191
202209,3호선,경찰병원,26611,26330,37.4956031419934,127.124067847413
202209,3호선,고속터미널,404562,366430,37.5049267445237,127.004949918697
202209,3호선,교대,45537,28002,37.4928178646055,127.013838469407
202209,3호선,구파발,109952,114061,37.6368417889316,126.918745426412
202209,3호선,금호,39554,36580,37.5481125196986,127.015893753726
202209,3호선,남부터미널,141124,138449,37.48514016604,127.016207055102
202209,3호선,녹번,70748,62045,37.6007421809861,126.936019442532
202209,3호선,대곡,10341,8780,37.6318206316005,126.810602730178
202209,3호선,대청,39724,37855,37.4937218597788,127.079493645766
202209,3호선,대치,71339,61021,37.4945627553067,127.063430193449
202209,3호선,대화,62635,55784,37.675954868441,126.747305098166
202209,3호선,도곡,19503,21361,37.4908647717187,127.05532337372
202209,3호선,독립문,42792,46552,37.5744103589329,126.957750279047
202209,3호선,동대입구,59306,66724,37.559030224347,127.005460196954
202209,3호선,마두,33973,33704,37.6523303524635,126.778195968273
202209,3호선,매봉,39169,38221,37.4869611285839,127.046614560925
202209,3호선,무악재,18568,19458,37.5823841472467,126.950322097494
202209,3호선,백석,52315,51436,37.6431608335662,126.788171623016
202209,3호선,불광,87905,99624,37.6102072578868,126.92998576213
202209,3호선,삼송,105416,100184,37.6550162726238,126.896562231497
202209,3호선,수서,99304,96920,37.4873889933503,127.101859191018
202209,3호선,신사,137567,145844,37.5171124958274,127.019494541135
202209,3호선,안국,137239,143801,37.5767203705556,126.985823042976
202209,3호선,압구정,145512,155502,37.5264308236177,127.028480919224
202209,3호선,약수,61630,59684,37.5545595558163,127.010822526737
202209,3호선,양재,131321,147209,37.4839347328908,127.034544193436
202209,3호선,연신내,195767,183472,37.618962003178,126.921162124977
202209,3호선,오금,25548,25207,37.5022659793733,127.127879247544
202209,3호선,옥수,48991,49429,37.5409877747326,127.018965435917
202209,3호선,원당,58048,54293,37.6534333656508,126.843104741837
202209,3호선,원흥,52937,50431,37.6509206996283,126.873307347639
202209,3호선,을지로3가,36812,36366,37.56626594615,126.990308356253
202209,3호선,일원,35686,35440,37.4840735840284,127.084451750048
202209,3호선,잠원,23043,22424,37.5127991148107,127.01122017966
202209,3호선,정발산,49886,51930,37.6589801992463,126.773725939404
202209,3호선,종로3가,41628,58977,37.5704266025836,126.99202930223
202209,3호선,주엽,46307,44962,37.6704315940863,126.761046013417
202209,3호선,지축,25834,23598,37.6496180734177,126.912167788573
202209,3호선,충무로,9,0,37.5612890978954,126.994207448462
202209,3호선,학여울,14216,14756,37.4967171864138,127.071718971861
202209,3호선,홍제,89854,84280,37.5887103667691,126.944242309924
202209,3호선,화정,86404,88362,37.6345077843042,126.832630042005
202210,3호선,가락시장,56832,56543,37.4927440321316,127.118485741487
202210,3호선,경복궁,258840,285989,37.5758613027702,126.973062710191
202210,3호선,경찰병원,38639,37981,37.4956031419934,127.124067847413
202210,3호선,고속터미널,536796,531929,37.5049267445237,127.004949918697
202210,3호선,교대,69243,41394,37.4928178646055,127.013838469407
202210,3호선,구파발,154994,160054,37.6368417889316,126.918745426412
202210,3호선,금호,59709,55646,37.5481125196986,127.015893753726
202210,3호선,남부터미널,208603,212712,37.48514016604,127.016207055102
202210,3호선,녹번,100879,87731,37.6007421809861,126.936019442532
202210,3호선,대곡,14878,12936,37.6318206316005,126.810602730178
202210,3호선,대청,58731,55104,37.4937218597788,127.079493645766
202210,3호선,대치,95647,82995,37.4945627553067,127.063430193449
202210,3호선,대화,104473,92181,37.675954868441,126.747305098166
202210,3호선,도곡,30081,31653,37.4908647717187,127.05532337372
202210,3호선,독립문,63913,70528,37.5744103589329,126.957750279047
202210,3호선,동대입구,91353,105875,37.559030224347,127.005460196954
202210,3호선,마두,49093,49047,37.6523303524635,126.778195968273
202210,3호선,매봉,56192,54353,37.4869611285839,127.046614560925
202210,3호선,무악재,26681,27639,37.5823841472467,126.950322097494
202210,3호선,백석,73289,72804,37.6431608335662,126.788171623016
202210,3호선,불광,125144,141839,37.6102072578868,126.92998576213
202210,3호선,삼송,142642,136776,37.6550162726238,126.896562231497
202210,3호선,수서,141033,141567,37.4873889933503,127.101859191018
202210,3호선,신사,209116,221425,37.5171124958274,127.019494541135
202210,3호선,안국,245881,263369,37.5767203705556,126.985823042976
202210,3호선,압구정,220499,235453,37.5264308236177,127.028480919224
202210,3호선,약수,91949,88663,37.5545595558163,127.010822526737
202210,3호선,양재,199782,219604,37.4839347328908,127.034544193436
202210,3호선,연신내,277579,259046,37.618962003178,126.921162124977
202210,3호선,오금,37210,36131,37.5022659793733,127.127879247544
202210,3호선,옥수,69491,69335,37.5409877747326,127.018965435917
202210,3호선,원당,81339,76919,37.6534333656508,126.843104741837
202210,3호선,원흥,76613,71300,37.6509206996283,126.873307347639
202210,3호선,을지로3가,59655,58483,37.56626594615,126.990308356253
202210,3호선,일원,52168,51407,37.4840735840284,127.084451750048
202210,3호선,잠원,33462,31896,37.5127991148107,127.01122017966
202210,3호선,정발산,76884,79853,37.6589801992463,126.773725939404
202210,3호선,종로3가,62078,85935,37.5704266025836,126.99202930223
202210,3호선,주엽,66621,65094,37.6704315940863,126.761046013417
202210,3호선,지축,39422,35942,37.6496180734177,126.912167788573
202210,3호선,충무로,14,0,37.5612890978954,126.994207448462
202210,3호선,학여울,26396,27290,37.4967171864138,127.071718971861
202210,3호선,홍제,128945,121192,37.5887103667691,126.944242309924
202210,3호선,화정,126075,128006,37.6345077843042,126.832630042005
202211,3호선,가락시장,45805,45486,37.4927440321316,127.118485741487
202211,3호선,경복궁,181274,196105,37.5758613027702,126.973062710191
202211,3호선,경찰병원,31014,30746,37.4956031419934,127.124067847413
202211,3호선,고속터미널,428973,417530,37.5049267445237,127.004949918697
202211,3호선,교대,54857,33178,37.4928178646055,127.013838469407
202211,3호선,구파발,117533,121178,37.6368417889316,126.918745426412
202211,3호선,금호,44180,40346,37.5481125196986,127.015893753726
202211,3호선,남부터미널,167661,171659,37.48514016604,127.016207055102
202211,3호선,녹번,79598,69981,37.6007421809861,126.936019442532
202211,3호선,대곡,10999,9234,37.6318206316005,126.810602730178
202211,3호선,대청,44878,42716,37.4937218597788,127.079493645766
202211,3호선,대치,65371,60060,37.4945627553067,127.063430193449
202211,3호선,대화,73557,65746,37.675954868441,126.747305098166
202211,3호선,도곡,24456,25409,37.4908647717187,127.05532337372
202211,3호선,독립문,46812,51037,37.5744103589329,126.957750279047
202211,3호선,동대입구,72818,82832,37.559030224347,127.005460196954
202211,3호선,마두,37327,37414,37.6523303524635,126.778195968273
202211,3호선,매봉,45531,44392,37.4869611285839,127.046614560925
202211,3호선,무악재,22260,22699,37.5823841472467,126.950322097494
202211,3호선,백석,56302,55884,37.6431608335662,126.788171623016
202211,3호선,불광,96686,108130,37.6102072578868,126.92998576213
202211,3호선,삼송,109464,105876,37.6550162726238,126.896562231497
202211,3호선,수서,111672,111904,37.4873889933503,127.101859191018
202211,3호선,신사,163825,171286,37.5171124958274,127.019494541135
202211,3호선,안국,188202,202187,37.5767203705556,126.985823042976
202211,3호선,압구정,176920,188236,37.5264308236177,127.028480919224
202211,3호선,약수,70596,67662,37.5545595558163,127.010822526737
202211,3호선,양재,156487,173518,37.4839347328908,127.034544193436
202211,3호선,연신내,211804,199887,37.618962003178,126.921162124977
202211,3호선,오금,29503,28536,37.5022659793733,127.127879247544
202211,3호선,옥수,52234,52806,37.5409877747326,127.018965435917
202211,3호선,원당,61931,58599,37.6534333656508,126.843104741837
202211,3호선,원흥,59115,55632,37.6509206996283,126.873307347639
202211,3호선,을지로3가,45664,44783,37.56626594615,126.990308356253
202211,3호선,일원,39551,39432,37.4840735840284,127.084451750048
202211,3호선,잠원,25773,24446,37.5127991148107,127.01122017966
202211,3호선,정발산,51405,53415,37.6589801992463,126.773725939404
202211,3호선,종로3가,47327,63962,37.5704266025836,126.99202930223
202211,3호선,주엽,49902,49054,37.6704315940863,126.761046013417
202211,3호선,지축,30432,28384,37.6496180734177,126.912167788573
202211,3호선,충무로,11,0,37.5612890978954,126.994207448462
202211,3호선,학여울,14004,14286,37.4967171864138,127.071718971861
202211,3호선,홍제,101203,96023,37.5887103667691,126.944242309924
202211,3호선,화정,95024,97788,37.6345077843042,126.832630042005
202212,3호선,가락시장,50760,49903,37.4927440321316,127.118485741487
202212,3호선,경복궁,150006,157442,37.5758613027702,126.973062710191
202212,3호선,경찰병원,33481,33325,37.4956031419934,127.124067847413
202212,3호선,고속터미널,474031,461680,37.5049267445237,127.004949918697
202212,3호선,교대,57817,35087,37.4928178646055,127.013838469407
202212,3호선,구파발,125485,128374,37.6368417889316,126.918745426412
202212,3호선,금호,47582,43389,37.5481125196986,127.015893753726
202212,3호선,남부터미널,181806,184692,37.48514016604,127.016207055102
202212,3호선,녹번,86244,75560,37.6007421809861,126.936019442532
202212,3호선,대곡,10643,9068,37.6318206316005,126.810602730178
202212,3호선,대청,48434,46216,37.4937218597788,127.079493645766
202212,3호선,대치,65787,60924,37.4945627553067,127.063430193449
202212,3호선,대화,86097,76063,37.675954868441,126.747305098166
202212,3호선,도곡,24994,26137,37.4908647717187,127.05532337372
202212,3호선,독립문,45694,47401,37.5744103589329,126.957750279047
202212,3호선,동대입구,69469,77789,37.559030224347,127.005460196954
202212,3호선,마두,39829,40063,37.6523303524635,126.778195968273
202212,3호선,매봉,49525,48156,37.4869611285839,127.046614560925
202212,3호선,무악재,23594,23908,37.5823841472467,126.950322097494
202212,3호선,백석,63908,63418,37.6431608335662,126.788171623016
202212,3호선,불광,105811,117350,37.6102072578868,126.92998576213
202212,3호선,삼송,123428,117823,37.6550162726238,126.896562231497
202212,3호선,수서,120356,120863,37.4873889933503,127.101859191018
202212,3호선,신사,181868,191273,37.5171124958274,127.019494541135
202212,3호선,안국,166991,178728,37.5767203705556,126.985823042976
202212,3호선,압구정,199349,213073,37.5264308236177,127.028480919224
202212,3호선,약수,78074,73873,37.5545595558163,127.010822526737
202212,3호선,양재,164721,181261,37.4839347328908,127.034544193436
202212,3호선,연신내,231700,220350,37.618962003178,126.921162124977
202212,3호선,오금,30755,29361,37.5022659793733,127.127879247544
202212,3호선,옥수,53802,54959,37.5409877747326,127.018965435917
202212,3호선,원당,66954,62831,37.6534333656508,126.843104741837
202212,3호선,원흥,66559,61606,37.6509206996283,126.873307347639
202212,3호선,을지로3가,50707,48871,37.56626594615,126.990308356253
202212,3호선,일원,42618,41648,37.4840735840284,127.084451750048
202212,3호선,잠원,25462,24797,37.5127991148107,127.01122017966
202212,3호선,정발산,57679,60221,37.6589801992463,126.773725939404
202212,3호선,종로3가,50740,73117,37.5704266025836,126.99202930223
202212,3호선,주엽,54729,54545,37.6704315940863,126.761046013417
202212,3호선,지축,32966,31083,37.6496180734177,126.912167788573
202212,3호선,충무로,11,0,37.5612890978954,126.994207448462
202212,3호선,학여울,20090,20943,37.4967171864138,127.071718971861
202212,3호선,홍제,109664,103314,37.5887103667691,126.944242309924
202212,3호선,화정,106460,108483,37.6345077843042,126.832630042005
202201,4호선,경마공원,65265,65431,37.4441407439838,127.008051189437
202201,4호선,고잔,44401,42787,37.310138887688,126.853604115068
202201,4호선,과천,34048,32238,37.4334527847941,126.997456834042
202201,4호선,길음,104929,101920,37.603183910563,127.024823216768
202201,4호선,남태령,6870,4929,37.4648575576518,126.988656544337
202201,4호선,노원,122700,132763,37.6562677764281,127.063030448739
202201,4호선,당고개,75913,72858,37.6702926448965,127.079011159467
202201,4호선,대공원,30827,32363,37.4357353154423,127.005564107175
202201,4호선,대야미,28296,25201,37.3283278084294,126.917178861076
202201,4호선,동대문,77375,79592,37.5717775660734,127.011167102297
202201,4호선,동대문역사문화공원,88005,77792,37.5655895229776,127.009131498424
202201,4호선,동작,8430,9311,37.5028703671011,126.980268385443
202201,4호선,명동,114607,121656,37.5609100751113,126.985947030389
202201,4호선,미아,80505,76811,37.6264436445109,127.026103434413
202201,4호선,미아사거리,164048,157359,37.6132861094991,127.030098418544
202201,4호선,반월,24886,24105,37.3120043860232,126.903795028845
202201,4호선,범계,150765,144300,37.38973437119,126.950983854413
202201,4호선,사당,150454,133777,37.4765228347619,126.981408909449
202201,4호선,산본,90816,94177,37.3581051591978,126.933175158373
202201,4호선,삼각지,25279,31862,37.5345937063675,126.973011032988
202201,4호선,상계,104614,99042,37.6609038887184,127.073575379339
202201,4호선,상록수,91628,92158,37.3029804927532,126.865417356052
202201,4호선,서울,40786,92130,37.549118478341,126.970484281315
202201,4호선,서울,40786,92130,37.549118478341,126.970484281315
202201,4호선,선바위,36852,33192,37.4518723418033,127.001363325574
202201,4호선,성신여대입구,125898,119623,37.5927179261346,127.016477649743
202201,4호선,수리산,20708,19591,37.350128811081,126.92549018064
202201,4호선,수유,202507,197950,37.6377452337445,127.025356901379
202201,4호선,숙대입구,67721,65235,37.5451939759064,126.971872351838
202201,4호선,신길온천,10477,10079,37.3279773719144,126.787289454372
202201,4호선,신용산,78460,82962,37.5296155628471,126.968215931799
202201,4호선,쌍문,159792,146098,37.6488498649136,127.034880717215
202201,4호선,안산,82998,83204,37.3206930878552,126.805905689102
202201,4호선,오이도,54659,55691,37.3619270024133,126.738463594077
202201,4호선,이촌,47931,52672,37.522520254623,126.973683151228
202201,4호선,인덕원,115765,116919,37.4015080484355,126.976688773261
202201,4호선,정부과천청사,43811,44089,37.4259969407168,126.990186147038
202201,4호선,정왕,49664,51602,37.3375787569365,126.767149151692
202201,4호선,중앙,118223,119822,37.3160120851693,126.838496502051
202201,4호선,창동,154959,162984,37.6532174818989,127.047714954434
202201,4호선,초지,23857,24139,37.3206930878552,126.805905689102
202201,4호선,총신대입구,105786,114654,37.4875538278198,126.982199707405
202201,4호선,충무로,83578,84379,37.5612890978954,126.994207448462
202201,4호선,평촌,65094,63310,37.3944955073661,126.963866284332
202201,4호선,한대앞,52514,52312,37.310138887688,126.853604115068
202201,4호선,한성대입구,75521,73209,37.5883948842004,127.00595033342
202201,4호선,혜화,219067,222101,37.5818036223189,127.001978401429
202201,4호선,회현,113826,121287,37.5585353196435,126.978239147279
202202,4호선,경마공원,49937,50187,37.4441407439838,127.008051189437
202202,4호선,고잔,35597,34972,37.310138887688,126.853604115068
202202,4호선,과천,27109,25971,37.4334527847941,126.997456834042
202202,4호선,길음,85176,83467,37.603183910563,127.024823216768
202202,4호선,남태령,5470,3957,37.4648575576518,126.988656544337
202202,4호선,노원,96541,104050,37.6562677764281,127.063030448739
202202,4호선,당고개,59844,57253,37.6702926448965,127.079011159467
202202,4호선,대공원,25257,26530,37.4357353154423,127.005564107175
202202,4호선,대야미,22297,20193,37.3283278084294,126.917178861076
202202,4호선,동대문,64002,67120,37.5717775660734,127.011167102297
202202,4호선,동대문역사문화공원,67298,60988,37.5655895229776,127.009131498424
202202,4호선,동작,9070,9621,37.5028703671011,126.980268385443
202202,4호선,명동,78012,83142,37.5609100751113,126.985947030389
202202,4호선,미아,66082,63629,37.6264436445109,127.026103434413
202202,4호선,미아사거리,132297,126798,37.6132861094991,127.030098418544
202202,4호선,반월,19360,18598,37.3120043860232,126.903795028845
202202,4호선,범계,118181,114520,37.38973437119,126.950983854413
202202,4호선,사당,120590,107779,37.4765228347619,126.981408909449
202202,4호선,산본,71722,76473,37.3581051591978,126.933175158373
202202,4호선,삼각지,20298,25812,37.5345937063675,126.973011032988
